ID	Tweet	Affect Dimension	Intensity Score
2018-Ar-01069	صحيت من النوم فايق و مفيش حاجة معكرة مزاجي قولت ازاي دا يبقي عيب حتي والله فتحت الnotes القديمة قريت فيها شوية و الحمد لله بقيت زالزفت تاني	valence	0.359
2018-Ar-01339	دكاترة الاسنان خلقه مرعبين فكيف اذا كانو شديدين وعصبيين 🙁 احباط 👎 🏻	valence	0.250
2018-Ar-01924	من مقاصد سورة الدخان: الإنذار بالعذاب المرتقب من خلال تخويف المكذبين من عذاب الدنيا والآخرة - المختصر في تفسير القرآن الكريم	valence	0.406
2018-Ar-01144	يعني ايه ركبي توجعني الوجع ده ولا وجع واحده عندها ٦ سنه	valence	0.344
2018-Ar-00756	ألعن نفسي كلما رأيت الحزن يملأ وجهك أتمنى أن اخذك لحضني تاركا غضبي منك يتنحى جانبا تاركا العالم برمته جانبا	valence	0.281
2018-Ar-04000	مؤخرا أمارس لعبة مع نفسي أمسك قران أو كتاب و أفتح بعشوائية و أقول أول صفحة تطلع ببحث فيها برسالة موجهة لي وتناسبني بمرحلتي الآن #بهجة	valence	0.661
2018-Ar-03571	بعض الدول العربية تصاب بالغصة من مواقف بعض الدول العربية عن ابوكم حتى استنكار مكة ماطلع منكم اليس لديكم رعايا معتمرين الساكت عن ح ش اخرس	valence	0.313
2018-Ar-02419	ياشركة الكهرب بتشترون لنا اجهزه جديده ومكيفات جديده اذا خربت اجهزتنا من كثر مايطفى ويشتغل الكهرب .. بساعتين يشتغل ويطفى ٦ مرات 😡	valence	0.469
2018-Ar-02385	جاء العيد متوشحا بذاك العلم ليقول لهم : ها هو جاءكم شهيدا قلا عيد للايتام #قسوة	valence	0.371
2018-Ar-01440	لحظة مودة💙\nلحظة جميلة💓\nلو حتى وردة 🌹\nلا مش قليلة🙈\n #ابتسامة	valence	0.891
2018-Ar-03115	انا حانق عليهم في موضوع ريد ديد يعني نخرف التاريخ عشان خاطرهم	valence	0.359
2018-Ar-02815	بعيد عنك .. حياتي عذاب\nمتبعدنيش بعيد عنك\nمليش غير الدموع أحباب\nمعاها بعيش بعيد عنك #كلثوميات	valence	0.581
2018-Ar-03902	: صباحكم عيد سعيد وأمنيات محققه من الله ولمه عائليه لا تفترق أبدا صباحكم صوت تكبيرات صلاة العيد وبهجة وفرح تملئ مباسمكم "	valence	0.922
2018-Ar-04096	حراس المرمى عادة يواصلون الى بعد سن الاربعين مثال الحارس بوفون عمره ٤٢ سنة ولازال متألق	valence	0.547
2018-Ar-01021	لأول مرة أشعر بأنني وحيد وبأنني أملك مصيري بيدي شعور بالفزع انتابني حين شعرت بأن لا ملجأ إلي سواي - سعود السنعوسي / ساق البامبو	valence	0.234
2018-Ar-02915	من الطبيعي إنه يكون في ارتباك أو خوف لدرجة الهلع في نبرة صوت المعزبة بمثل هالموقف لكنه مفقود بهالمقطع	valence	0.306
2018-Ar-02899	@Emy_adel_Fayad مبهجه جدا والله بعيد عن انك اكتر حد هيوحشنى طبعا ❤❤	valence	0.844
2018-Ar-03955	دعني اعبد الله بلا إكراه بلا ترهيب دعني اود لقائه بلا تعقيد بلا ذلك الخوف المهيب	valence	0.368
2018-Ar-04253	- شوق عظيم ل ليالي رمضان و روحانية رمضان فاللهم حسن البلاغ 💛 🌸 '	valence	0.813
2018-Ar-03994	أسوأ ما في الإعتذار ارتباك كلماتك أثناء التحدث وأجمل ما فيه شجاعتك على المبادرة وهزيمتك لكبرياء يمنعك من تقديمه	valence	0.203
2018-Ar-03459	مخيف هو هذا العالم حرب نار ودخان أينما وليت خوف موت واقتتال و دم تعال نهرب بنا بيعيدا نسرق من الأرض ملجأ نزرعه حب وياسمين #تنهيدة	valence	0.113
2018-Ar-02717	تذكر بهذا العمل البسيط بتدخل سرور عليهم ممكن يكون مهموم وبكلمة وحده او دعوة او ضحكة تغير له يومه بأكمله جرب ماراح تخسر شيء 😘	valence	0.781
2018-Ar-04155	و ممكن تكون زعلان من حد جدا بس فى نفس الوقت واحشك جدا أصل الغلاوه واالحب ملهمش علاقة بالزعل	valence	0.406
2018-Ar-03156	الواحد قلقان من انه مش قلقان من امتحان بكره ده	valence	0.297
2018-Ar-02920	@bohadi_MUFC اي ماشستراوي مو واثق بفوز المانيو اليوم احسن ما يشجعهم	valence	0.406
2018-Ar-01554	ايه يارب اللي بيحصل فينا ده ليه احنا بس اللي بندفع تمن ثورتنا ظلم وقهر غربه وسجن ومرض \n#وجع\n😓😓	valence	0.210
2018-Ar-02946	اخ يالقهر لو كان اجنبي كان ضفه وزير الصحه علشان الدعايه والتبهرج ياويلهم من الله وهذا كا احد درى عنه وين الفلوب #سعودي_يناشدكم_بعد_احتراقه	valence	0.266
2018-Ar-02965	#الوجع بجد انك زعلان ع نفسك	valence	0.161
2018-Ar-04227	رغم كمية الإمتحانات ال درتهم في حياتي بش ضروري قبل كل أول إمتحان يجيني تلبك معوي و نعيش في وهم واحد ما عمره دار إمتحان و متوتر للمليون	valence	0.375
2018-Ar-04012	@dammam1974 هذا شخص مافيه مثله اثنين اتوقع ..جمال حنيه رومنسيه وش احكي وش اخلي💔💔💔	valence	0.813
2018-Ar-02373	هل تعلم ماهو #الالم ان أكون معك قمة #الوفاء و #الصدق وتكون انت في قمة #الجحود ولست #نادم على ذلك أبدا	valence	0.203
2018-Ar-00943	انت مين انت يا رامز علشان تهزر مع شاروخان وتهزءوا بالشكل دا 😏😏😏😏😡😡	valence	0.484
2018-Ar-00435	الله يرحم سمير سعيد كان نجم كبير في الحراسة وما تطوف عليه بسهولة لكن مؤيد الحداد ماله حل ✋	valence	0.406
2018-Ar-02395	ابغا اقول شي صار لي واتفلسف بس متردد مدري ليش	valence	0.453
2018-Ar-00586	#بهجة_أمل ١ عن السعادة اللي مو منطقية اللي أعيشها عن الفقاعات الملونة اللي تتوزع بجوا قلبي ياالله و شعور الفراشة المختلطة بألوان مرة كتير	valence	0.859
2018-Ar-03983	#دموع_باردة\n\nمن يعز عليك تحافظ عليه، لأن الانسان لا يفرط في حياته ولا يتنازل عن سعادته ، فالحبيب بمكانة البصر والسمع للعين والأذن\n\nمش كدا؟	valence	0.375
2018-Ar-03710	#اليوم_العالمي_للاكتياب ١ الاكتئاب جحيم لايطاق لايعرفه الا من جربه خفقان قلب الام نفسية احباط حزن قهر خمول وخاصة في الجهة اليسرى	valence	0.214
2018-Ar-02195	جوايا احساسا مش عارفه اوصفه \n#فرحانه 😊 اني خلصت ولا #زعلانه😢 \nوالشعور الاغلب مصدومه 😮 ومش \nاني مش هاروح جامعه تاني😖	valence	0.766
2018-Ar-03205	وكأن الرافعي يصف حالي 😆 عندما قال : فوالله إن الحب خير محاسني** ووالله إن الحب شر عيوبي - يشعر بالحماسة	valence	0.719
2018-Ar-00015	تراجع غريب ارتباك غريب انت افضل في الشوط الاول فلماذا هذا التراجع والارتباك	valence	0.565
2018-Ar-02679	عايزنا نرجع زي زمان ..طب وقت تاني عشان زهقانه \n#ريح_المدام \n#بهجت_و_سلطان	valence	0.484
2018-Ar-00416	#الفرحه_انك تقدم محبة حقيقية	valence	0.781
2018-Ar-02480	مغفرة جامعة وارحمهم رحمة تنير لهم بها قبورهم وتؤمنهم بها يوم الفزع الأكبر عندنشوزهن اللهم تحنن على ضعفهم كما كانوا على ضعفنا متحننين يتبع	valence	0.438
2018-Ar-02820	#بهجة_أمل ٤٦ لما اشوف الحمام 😍 و هم متجمعين يأكلون ززرعوا كمية دهشة و سعادة بقلبي فكروني بحمام الحرم انهم كيووت 😍 😍 💕	valence	0.813
2018-Ar-01682	محبرة النصر بتدوين كلمات دروس بتكتب بخلود رواح محبين محبة للعز بتجذب ارضالمشرق ما بتلين للوحش حتى يهرب بتصدوما بتستكينتتضرب #واشرق_النصر	valence	0.625
2018-Ar-03612	افرح بالقليل واشكر الله عليه ومايزدري نعم الله الا جاحد لانظن ان اهل الكثير اكثر سعادة منك بل انت اسعد منهم ببساطة نفسك وتألق افكارك ومنطقك	valence	0.594
2018-Ar-00147	تأنيب الضمير ملازمني بشده هالفتره يارب الخلاص	valence	0.109
2018-Ar-00521	انا لسه بحبك  #الفرحة_انك	valence	0.780
2018-Ar-02754	معاك أعيش الفرحة بدون حدود \nوأحبك حب أكبر من مدى سنينك💕💕	valence	0.983
2018-Ar-01178	كن شاكرا ما دمت حيا واعلم بأن الدنيا أيام تدوروقل دائماالحمد لله تعش دائما في سرور اللهم اجعلنا شاكرين لنعمك راضين بقضائك متلذذين بذكرك	valence	0.661
2018-Ar-01712	بجد الاعللن كان حلو جدا وحسيما انكوا بتفرحوهم بجد	valence	0.813
2018-Ar-03101	كان طبيعى تعيش حياتك بعد منهم ف إكتئاب ما اللى وعدك انه يفضل هو أول حد غاب 😥 💔	valence	0.250
2018-Ar-02374	مافي مشكله بالخلق الي قرفها واضح بدون مايستشرفون البلاء في راعين الشرف وهم اقرف خلق الله	valence	0.375
2018-Ar-00247	عليهم غضب من الله و قبحهم و ارسلهم الى الجحيم اخشوشنوا قاتلكم الله	valence	0.250
2018-Ar-00286	الأردن من شفتني و شافوني بحرهم ميت و هم ابطال في تطفلاتهم و ايضا يريدون رعاية خاصة لكثرة المعاقين اشطلعت هاي يعني الله غاضب عليهم	valence	0.344
2018-Ar-03234	حسبي الله ونعم الوكيل \nانا باعتذر للكل مش قادرة اكمل تهاني بحلول رمضان \nالحداد مالي قلبي\nعالاطفال اللي راحت😔😔😔\n#مصر\n #رمضان_كريم\n#المنيا	valence	0.203
2018-Ar-00002	أنا أشوف ان اللي فات ما مات، اللي فات أخذنا معاه، أخذ من عمرنا وبالنا وخوفنا من عدم عودته.. بإختصار، اللي فات عايش فينا، لو حاولنا إنكاره💭	valence	0.406
2018-Ar-04001	@formy1239 @6na_shmr @iraq_1981 ههههه سلم على عياك اختنا.     احبك الله واسعدك واسكن في قلبك الطمأنينه	valence	0.703
2018-Ar-03754	عن تيران وصنافير المصرية وخيبة أمل فى برلمان الخزى والعار يحاصرني واقع مؤلم أليم لا أجيد قراءته #تيران_وصنافير_مصرية_يابغل	valence	0.266
2018-Ar-01441	فيني غصه وضيقه احس بصيح شعور يذبح احساس مرير حسبي الله ونعم الوكيل بس لو يرجع الوقت وراء والله ماصلحتها 😖 #جهل #غباء #خبله # 😈 # 👺	valence	0.109
2018-Ar-03608	اللهم صاحب جدع زى #بهجت الساعاتى الى فى حياة #سلطان الى هو معاك دايس ف أى مصيبه المهم يبقي معاك😍 #ريح_المدام #اكرم_حسني #أحمد_فهمي 👬👫	valence	0.750
2018-Ar-00587	#فرحه_قلبك_تتمثل_في فرحة بابا و ماما ❤ 🙈	valence	0.871
2018-Ar-00712	@mo7mdbassam انا اعتقد لو تشوف منظر الدار حتقول كلمة مزبلة قليله 😅\nلا عرفت عمين تركن 💃😇🙈	valence	0.484
2018-Ar-01836	@GafnZx 😳\n\nهذا بالحلال يابنت  الحلال👌🏻😀🎉	valence	0.625
2018-Ar-03475	الصادم في حقيقة الامر ان خلود رجعت مشاكسة مثل قبل وتضايقني مجددا وكأننا لم نتحدث بهدوء قبل قليل	valence	0.266
2018-Ar-01490	كل تلك الأكتاف قادرة على حمل رأسك لكن و ل سوء حظك ليس بينهم الكتف التي تحب #وجع	valence	0.406
2018-Ar-01710	بسم الله الرحمن الرحيم اعوذ بالله ماحسيت بطعم الرعب صدق الا لما سولفت معي وحده نايمه😭	valence	0.339
2018-Ar-02662	بتخاف ع اخواتها اوى دايما سر اخوها بتكون فرحة البيت مبيعرفش قيمتها غير اللى مخلفش بنات وﻻ اﻻخ اللى ملوش اخت	valence	0.469
