ID	Tweet	Affect Dimension	Intensity Score
2018-Ar-01024	سوو فتن وخربوا الدول العربيه \nالحين يايين ع الدول الخليجيه \nمدري من لي ورا كل ها \nالله ينتقم منهم .	anger	0.781
2018-Ar-03635	وعليك السلام وصدقت فيما قلت ولكن هذا الشخص سخر حسابة لشتم والسب في كل من ينتمي لنادي #الهلال وهذا سبب ردي عليه	anger	0.375
2018-Ar-00544	اذا احد سوى فيا حركة وسخه ما اكرهه ولا انسى لا بس افكر في خطط انتقاميه لين انتقم وارتاح	anger	0.719
2018-Ar-02834	سيضرب بيد من حديد كل مأجور سافل حقير تسول له نفسه أن يتطاول على أعراض الناس أو أموالهم وسيصبح عبره ورساله لأسياده وإن غدا لناظره لقريب	anger	0.773
2018-Ar-01078	هو ليه كولو عايشلو قصه حب غبيه و شغال يكتب عنها و مجروح و الكلام ده و انا قاعد اتفرج	anger	0.452
2018-Ar-00344	أنا حزينه بشكل حقيقي وبدون لف ودوران و ماعندي شخص يقول لي " لاتحزني .. فالحزن في عينيك من أعدائي":(	anger	0.493
2018-Ar-03004	مش كل الضحك انبساط ممكن يبقي ضحك من كتر الوجع .	anger	0.375
2018-Ar-02281	#العمر_عم_يركض ويبتليك الله بهشاشة قلب لدرجة ان كلمة عابره تبعثرك وتبكيك ونص حزين يكتم الهواء بحلقك ونظرة عابره من غريب تصيبك بالهلع	anger	0.516
2018-Ar-00450	الله يكفينا شر الغدرات	anger	0.344
2018-Ar-01408	اكلت مكرونه بشاميل و قعدت على قلبي 💔 اللي يجلط اني دايم اكلها مب اول مره 😊 بس شكل البلا من نوع المكرونه نفسها 💔	anger	0.234
2018-Ar-03014	عرفتك من أول يوم و انت طبعك الخيانة بس الي صدمني تخون الي عاملك بشهامة #خيانة	anger	0.619
2018-Ar-03171	متى اثير فضولك ؟\nالحين كل شي يثير غضبي مو فضولي لا خلص الصيفي اتفرغ لفضولي💔🙂	anger	0.453
2018-Ar-02903	@ra_7e @rico4_ هذي آهات والله مب ضحكه	anger	0.303
2018-Ar-04270	حين أفكر بفراقنا المحتوم يبكي البكاء طويلا ويشهق بالحسرة بالحسرة #الله_يعز_الوطن_ويعز_حكامه	anger	0.500
2018-Ar-00383	اللهم إنا نسألك في آخر جمعة من شعبان ان تشفي كل مريض وترحم كل ميت وان تشرح صدورنا وتيسر امورنا وان تجعل يوم الجمعة فرج لكل صابر	anger	0.047
2018-Ar-02967	أرتب الليل في شعري أضم الحزن في عيني ألملم الذبول والحسرة وأعتاد أعتاد على أن أنتهي	anger	0.333
2018-Ar-02151	من باب إغاظة أهل العلم والدعوة وكل ما لديه غيرة على محارم الله لم يكتفوا بفتوى كراهة أو جواز سماع الموسيقى بل عدوها من أطيب الطيبات	anger	0.672
2018-Ar-00576	لما تشتاق لشخص ميت هو الموت الاساسي تحس انك جسد بدون روح هو الذبول والوجع الي ما تحس فيه ولا تقدر توقف.	anger	0.500
2018-Ar-02193	نعم اخي كل عميل وخاين وبايع لوطنه هذه صفاته الخوف والذل والجبن والهيانه تتنزع منه المرؤة والعزة والكرامه قبحهم الله	anger	0.750
2018-Ar-01585	ادق عليه اقول ها وينك تأخرت عالعزيمه يقول خمس دقايق وانا عندك والكل يعرف ان هالخمس دقايق بقدرة قادر تقلب خمس ساعات 😭💔#كذبه_من_كذب_العيال	anger	0.485
2018-Ar-00188	حالة من الغليان الفكري اللي مش هتنتهي الا لما اخرج......انطلقي 💃💃	anger	0.532
2018-Ar-01441	فيني غصه وضيقه احس بصيح شعور يذبح احساس مرير حسبي الله ونعم الوكيل بس لو يرجع الوقت وراء والله ماصلحتها 😖 #جهل #غباء #خبله # 😈 # 👺	anger	0.855
