ID	Tweet	Affect Dimension	Intensity Score
2018-Ar-02758	كل شىء جميل حدث كأنه #حلم أما الواقع فهمو اسؤ #كابوس #tango ✋ 😣	fear	0.391
2018-Ar-02104	يي اليوم بجرب اسوق 😱 خايفه	fear	0.750
2018-Ar-01669	الحمله لم تأتي من فراغ بل استياء حقيقي من STC نظير سوء الخدمات من انقطاع وضعف وسوء التعامل والاستخفاف بالعميل #مقاطعه_stc_لصالحكم_346	fear	0.463
2018-Ar-03797	إنني أتغير بطريقة مخيفة أقلل من عدد أصدقائي وأواجه حزني بكل برود ✨	fear	0.682
2018-Ar-00696	أحيان تكون مُجبر أن تدير ظهرك للبعض مو تكبر وإنما خشية التعارك مع صغار العقول، قيل في المثل: "علاج الجاهل التجاهل"	fear	0.348
2018-Ar-02763	#الهلع #القلق ثق بإنك بعد تناول الدواء سوف تندم ندم شديد على السنوات اللتي حرمت لذتها وحرمت اهلك منك	fear	0.719
2018-Ar-00383	اللهم إنا نسألك في آخر جمعة من شعبان ان تشفي كل مريض وترحم كل ميت وان تشرح صدورنا وتيسر امورنا وان تجعل يوم الجمعة فرج لكل صابر	fear	0.226
2018-Ar-02085	اتمنى مااشوف كلام إشتياق اوحب أو ايا كان إبعدوا عن الدراما شوي وعيشوا الواقع المر	fear	0.406
2018-Ar-00968	مرعوبه من امتحان بكره ده ، ديه أتقل ماده في الدرجات ادعولي والنبي 💔	fear	0.879
2018-Ar-00952	السوري يحس بالفزع و الخوف منكم و من ضرباتكم الخ الخ الخ بتعرفوا ليش	fear	0.672
2018-Ar-01708	انت بتخاف تبص ع بنات ليه عشان خايف ع اللي معايا 💜 #راجل	fear	0.422
2018-Ar-01067	والله الواحد خايف بطريقة محصلتش قبل كدا والله مرعوب جداً مش عارف ليه و مستقبلي كلو تقريباً متوقف على امتحان بكرة والله سواء حليت حلو او وحش	fear	0.879
2018-Ar-03571	بعض الدول العربية تصاب بالغصة من مواقف بعض الدول العربية عن ابوكم حتى استنكار مكة ماطلع منكم اليس لديكم رعايا معتمرين الساكت عن ح ش اخرس	fear	0.424
2018-Ar-03004	مش كل الضحك انبساط ممكن يبقي ضحك من كتر الوجع .	fear	0.406
2018-Ar-02992	#أتمنى أن أكون إنسانا من جديد أن أعيش مثل أي #شخص آخر أن #يكون لي بيت و #مستقبل أن أعيش #حياة عادية مثلما يعيش غيري أو أقل المهم دون #خوف	fear	0.625
2018-Ar-02248	بعض الاحيان تنحط بموقف ماتدري الي سويته صح او خطا 😩 #تأنيب_ضمير	fear	0.484
2018-Ar-00466	خلصني من هذا القلق يا الله وإملىء قلبي طمأنينة فإنك أعلم بما فيه يا لطيف ياودود 😪	fear	0.734
2018-Ar-01004	@abdullh61205589 @e_3_p @afaf_rashd الحمدلله خوفي من الله موجود، الفكرة انو اي مكان بروحه مافيه صحونجي فحيكون جنة	fear	0.591
2018-Ar-01842	@ghani20036 @WaleedAlhuzaim نفسي تماما بس انا يجيني خفقان والحمد لله ع كل حال واسأل الله الشفاء لكل مريض	fear	0.516
2018-Ar-03750	جل خوفي ان ينتقل مايحدث في ارض الشام لارض الخليج ابعدنا الله واياكم شر الفتن	fear	0.694
2018-Ar-04122	أيوجد شعور أعظم وأجمل وأسعد من ارتجاف قلبك حين تذكر الله فتعلم أنه يذكرك ❤️ لا إله إلا الله	fear	0.266
2018-Ar-04170	اقاوم فضولي بمعرفة ماهو اسم برجي خشية من برج يدعى "السرطان" بسبب اسمه الذي يفقدني السيطرة ويصيبني بالفزع والأشمئزاز	fear	0.707
2018-Ar-02324	#موامره_قطريه_علي_السعوديه ياي انا خايف وكتير مرعوب بقلم/رومنصي حنون	fear	0.625
2018-Ar-01323	حاسس اني ساخط على العالم بس مكسل اعمل حاجه دلوقتي	fear	0.375
2018-Ar-00081	تفجير ف كنائس وقتل ف ابرئ كل هذا تحت مسمي الاسلام تخريب مش ترهيب جاهل ياسيدي العزيز انت فيم يحدث ام ماذا ام انتم اقوال فقط وخطب	fear	0.667
2018-Ar-02232	نمت ٩ ونص وصحيت وحدة عجزت انام من القلق 💔	fear	0.625
2018-Ar-00752	طيب تجاربهم المرعبه هذه ما طلعت شي للعلم الحديث	fear	0.563
2018-Ar-01349	ميت انا! مابي مشاعر ،ميت انا! لا حب ولا بشر، ميت انا !من قصة قديمة، ميت انا !من غصة أليمة😣😣😣😣	fear	0.656
2018-Ar-00509	زي انهاردة من سنة كنت قلقان و متوتر  و حاسس بشعور طلاب الثانوية العامة دلوقتي .\nفا يارب اصلح حالهم و اكرمهم 💔\n#ثانويه_عامه	fear	0.650
2018-Ar-03837	لأنها أيديولوجيا قامت على الترهيب والخوف فعندما تزرع الخوف في ذهن المتلقي سو تتحكم بعقله ومن ثم بحياته	fear	0.625
2018-Ar-02550	إكتشفت نوع الفوبيا اللي أعاني منه ، وهو إني ما أحب اشوف أحد املاؤه خطأ ! خصوصا بالهمزات والتاء المربوطة والمفتوحة!!! أتنرفز دغري	fear	0.563
2018-Ar-02468	واضح انك متوتر وتقول مالا تعي ولذلك مقدر حالتك النفسية	fear	0.406
2018-Ar-00286	الأردن من شفتني و شافوني بحرهم ميت و هم ابطال في تطفلاتهم و ايضا يريدون رعاية خاصة لكثرة المعاقين اشطلعت هاي يعني الله غاضب عليهم	fear	0.364
