ID	Tweet	Affect Dimension	Intensity Score
2018-Ar-04055	تعالجتي عند دكتور طيب ترى انتي عندك نوبات هلع وقلق واعراض نفس جسديه وعندك شعور بالغربه عن الذات وهذا كله علاجه بسيط	sadness	0.500
2018-Ar-03258	الأتراك تاريخهم اسود ملطخ بدماء المسلمين وغير المسلمين الله ينتقم منهم	sadness	0.531
2018-Ar-02923	الإفصاح صعب والقلب مثقل	sadness	0.534
2018-Ar-00458	دا عكس تصريحات المسئولين عندكم هات لينك للي بتقوله و انا هنشره انا اتمنى ان يكون تجاهلهم للدقيقه الحداد خطأ عير مفهوم	sadness	0.233
2018-Ar-02957	يقطع خفة الدم الي على الصبح 😑 شاركت برتويت الجريمة شكلي #محبط 😂	sadness	0.250
2018-Ar-00244	@Below19 أنا ضد مدريد حتى في حقهم بالحياة\nالمفروض يتم منعهم من التكاثر\nوالقضاء عليهم\nمو بس لحية خسارة كرة قدم\n\nالموت لمدريد\n😤😤😤😤😤😤😤😤😤	sadness	0.266
2018-Ar-01509	وكان سبب كل هالشوشره والزعل والقومة والطيحة هي "أنا محتاج أحس إنك تبيني" ولكن محد يفهم	sadness	0.629
2018-Ar-02946	اخ يالقهر لو كان اجنبي كان ضفه وزير الصحه علشان الدعايه والتبهرج ياويلهم من الله وهذا كا احد درى عنه وين الفلوب #سعودي_يناشدكم_بعد_احتراقه	sadness	0.452
2018-Ar-02552	انا مش قادر افهم ازاي الستات بيستحملوا يقرروا كل يوم كل يوم كل يوم هيطبخوا ايه #كابوس	sadness	0.276
2018-Ar-03743	وأرجع وأقول ننسى كل الكلام ده إلي بقوله أنا أو غيري ونشوف الصورة بشكل اشمل وأوسع بعيدا عن ضغط الخوف خصوصا بالخليج الذي يعيش حالة هلع وزعر	sadness	0.383
2018-Ar-03694	@tahan82394918 خلاص عاد انا اعتذرت وانتي اقبلي اعتذاري اممممم لازم تخلي العالم تشوف ايش قلت تغريدة ومسحتها	sadness	0.250
2018-Ar-02428	وائل ان وقعت في حب أنثى فقد وقعت في الاحزان	sadness	0.469
2018-Ar-03229	في #غيابك احتفظ بالجرح وباقي الذكريات اشياء تصنع لي من #احزاني فرح #بنت_ذوق	sadness	0.633
2018-Ar-01478	لاا كفاية وجع بطن 😣	sadness	0.306
2018-Ar-00620	قد تصيبك الكآبة والحزن لأن من تحبه مصاب بها "))	sadness	0.645
2018-Ar-02781	يقتلني الحنين ليك حتى تعجز عيوني ذرف آخر دموع العين #ضايع	sadness	0.750
2018-Ar-03105	لست #حزين 😀 و لست #سعيد 😌 و لست #متفائل 😊 😊 و لست #متشائم 😉 هناك شعور #يخنقني 🤔 🤔 يقف بينه 😒 و لا أستطيع أن #أفهمه 😁 أو #أحتمله 😃	sadness	0.406
2018-Ar-01328	الوجع الحقيقي هو الذي يفضحك من صوتك من غصة الوجع بصدرك وتشتهي أن تبكي طويلا لعلك تنسى 💔	sadness	0.797
