ID	Tweet	anger	anticipation	disgust	fear	joy	love	optimism	pessimism	sadness	surprise	trust
2018-Ar-03621	أمل حياتي\nالأغنية دي الحانها عظيمة بطريقة مبهرة والأغنية ككلمات مش لاقي فيها جمله او كوبليه او مقطع اي كلام الاغنية كلها لازم تتسحل معاها	0	0	0	0	1	1	0	0	0	0	0
2018-Ar-04239	لن ألجأ لمن يجعلني خائب ف ظن الحب عابس لأجل ذاكرة انت استوطنتها - يشعر بالوجع	0	0	1	1	0	0	0	0	1	0	0
2018-Ar-01422	عندي وسواس من كل اشي أعوج  😐\nمستحيييل اشوف اشي اعوج وما اعدلو\nوخصوصا الصور الي بصورها لازم تكون بالملم 👌\nلدرجة اني شريت كاميرا فيها ميزان.	0	0	0	0	0	0	0	1	0	0	1
2018-Ar-00727	ما بقه شي للعيد ، حبيت أكون أول واحد أهنيك كل عام وانت بخير، بسمتك تخلق لي الفرحه من حيث لا احتسب ، جعل الي أحبه مايجوف اله السعاده 💙.	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-02642	احلى اشي بسهرات الاعراس انك بتفرغ طاقتك السلبية وبتعيش الجو بفرحة وانبساط مع العريس واهله	0	0	0	0	1	0	1	0	0	0	0
2018-Ar-01669	الحمله لم تأتي من فراغ بل استياء حقيقي من STC نظير سوء الخدمات من انقطاع وضعف وسوء التعامل والاستخفاف بالعميل #مقاطعه_stc_لصالحكم_346	1	0	1	0	0	0	0	1	0	0	0
2018-Ar-03972	لما تكفي الكهربا وتشتغل يجيني ابتهاج مو طبيعي.. لو معايا مليون وزعتها عليكم 😂	0	0	0	0	1	0	0	0	0	0	0
2018-Ar-02690	الليله #رافعين اعلمنا 😍 الليله ليلة #انتصار 💪 ووراك يا #مصري من البدايه 💚 والغربي مولعها #نار 😄 يارب العالمين رجعنا منصورين ❤ 💪	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-02447	الرسوم المتحركة إنتاجها جدا لطيف وفيه ذكاء 🌿 😊 🌿 🌿 💐 🌿	0	0	0	0	1	0	1	0	0	0	0
2018-Ar-00216	صوت الرعد بالنسبة لي أمان أكثر من انه خوف أحبه⛈ 💗	0	0	0	1	0	1	1	0	0	0	0
2018-Ar-04308	دول ربنا هاينتقم منهم شر انتقام تجار	1	0	0	0	0	0	0	0	0	0	0
2018-Ar-02139	@majed05588 @MuallamH @A_AlAthbah ماله داعي ياخي ، أرعبته وشلون يبي يرقد الليله !.	1	0	0	1	0	0	0	0	0	0	0
2018-Ar-03657	@OHelou2 عشان مش حنحس بهاي الفرحة في الجامعة  فخلينا نعيشها هلأ😂	0	0	0	0	1	0	0	0	0	0	0
2018-Ar-04220	@gom3aaaaaaaaa الموضوع كبير 😀	0	1	0	1	0	0	0	1	0	0	0
2018-Ar-04344	خيبااات وجروح ومواجعّ وخذلان \nمافيه أحد يبقى على طول وافي.	0	0	0	0	0	0	0	1	1	0	0
2018-Ar-03424	طول عمري بقول لمرتي بدي اطلع معك بالبرنامج😍😍😂😂😂🔥🔥🔥\n@Mohamad_kaiss \n#تركا_علينا #القمر_عنا #فرحة_رمضان #محمد_قيس \n#mk_bdy	0	0	0	0	1	1	0	0	0	0	0
2018-Ar-02343	مبكرهش ف حياتي قد المنظرة 😤	1	0	1	0	0	0	0	0	0	0	0
2018-Ar-00707	كن شاكرا مادمت حياواعلم بأن الدنيا أيام تدوروقل دائما الحمد لله تعش دائما في سرور اللهم اجعلناشاكرين لنعمك راضين بقضائك متلذذين بذكرك 🙏	0	0	0	0	1	1	1	0	0	0	1
2018-Ar-03885	اليوم مشرق وجميل وأنا صاحية مودي حلو ومبسوطة وحاجة منتهى "البط يقوم فرحان من النوم" جدا 😂	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-03965	الإعلام العبري قوات الاحتلال تقوم بإغلاق مداخل ومخارج بلدة المطلة شمال فلسطين المحتلة قبل قليل بعد وجود إنذار بوقوع هجوم	1	0	0	1	0	0	0	0	0	0	0
2018-Ar-01704	أخويا الصغير بيقول لماما معملتيش علاء الدين فانا لقيتني جالى هستيريا ضحك ده ايه ده اللي هو قمر الدين يعنى ميشا ده مالوش حل😂😂😂	0	0	0	0	1	0	0	0	0	0	1
2018-Ar-00037	“الزعيم يحبنا حب القط لفأر مذعور يجرحه يخنقه و يكسر عظمه”	1	0	1	0	0	0	0	1	0	0	0
2018-Ar-01610	هو انا ليه حاسة بتخلف عقلي من المادة دي 😟 ولا د جوع دا ولا ايه 🤔🐒	0	0	0	0	0	0	0	0	0	1	0
2018-Ar-04362	يتفاخر السعوديون بانخفاض نسبة الإغتصاب في السعودية مقارنة بالدول الغربية و الحقيقة أنهم يمارسون التكتم و ترهيب الضحايا لإجبارهن على الصمت	1	1	1	0	0	0	0	1	1	0	0
2018-Ar-00221	امي الحنونة ...\nبتحب الدراسة كتير كتير\nلانها انحرمت من التعليم\nظلت حسرة بقلبها .. حسرة💔	0	0	0	0	0	1	0	0	1	0	0
2018-Ar-03777	شاليه في جده الليله ب٣٠٠٠ ريال\nلييييييييييييييش ؟؟\nبحركم مويته عذبه؟\nمو كله بامبرز وصرف صحي\nسلامااااااتتت 😤😤	1	0	1	0	0	0	0	1	0	0	0
2018-Ar-01654	دعني أصف لك شعوري: إني أشعر وكأن قلبي كان كقطعة جليد مكعبة تستوطن وسط صدري؛ فانسكب الحزن كماء شديد الغليان عليها فأذابها	0	0	0	0	0	0	0	0	1	0	0
2018-Ar-01099	لكل متابعيني الله يروي قلوبكم بالفرح وغيث السعادة ويجعل أرواحكم نقية من الأحزان والهموم ❤️	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-01950	انا حزينه كيف لي بخيبة الامل اللي جاته لا جوهره ويدخل برايم وكان بيودع بعد ربي حماه الحمدلله ):	0	0	0	0	0	0	0	0	1	0	0
2018-Ar-03839	@abaadiiii  القهوة طعمها مر  😀	1	0	0	0	0	0	0	1	1	0	0
2018-Ar-01725	اللهم ارحم حبيبتي بقدر ما بكيت لفقدها يارب صبر قلبي إلى أن ألقاها في جنتك 💔	0	0	0	0	0	1	0	0	1	0	0
2018-Ar-00709	من كثر #حبك يقولون مسحور وان كان #حبك سحر مبغى علاجه خله يسري #خافقن فيك مغرور ما دام سحرك غايته وابتهاجه قلبن #يحبك	0	0	0	0	0	1	0	0	0	0	0
2018-Ar-01509	وكان سبب كل هالشوشره والزعل والقومة والطيحة هي "أنا محتاج أحس إنك تبيني" ولكن محد يفهم	1	0	0	0	0	0	0	0	1	0	0
2018-Ar-03154	#كلمه_لرجل_امن_الحرم جزاهم الله كل الخير هم فخر لهذا الوطن اسأل الله لهم التوفيق وسعاده و الراحه وأن يرزقهم 💚 💚	0	0	0	0	1	1	0	0	0	0	0
2018-Ar-00335	إغاظة في ايش السؤال فيه غموض شوي 🙁	1	1	0	0	0	0	0	1	0	1	0
2018-Ar-03038	الذكريات قد تثير فينا الشجن قد تثير فينا الحزن قد تعود بنا إلى الماضي الذي نرفض نسيانه أو الذي نريد نسيانه	0	0	0	0	0	0	0	1	1	0	0
2018-Ar-03119	احياناً اوصل مرحلة من القنوط افكر ليش انا من بين كل هالبشر؟ وش الخلل؟؟ وش الذنب اللي سويته بس!	0	0	0	0	0	0	0	1	1	0	0
2018-Ar-00835	كل الناس نزلت رواتبها تقريبا \nإلا رواتب المتقاعدين \n#بنك الإثمار\nعسى ماشر \n\nوراهم عيد مو ضروري فايدة هالشهر \n#Bahrain	1	0	0	0	0	0	0	0	1	0	0
2018-Ar-00178	اللهم صديقتي اللي توّرد أزهار قلبي تَكُون دايماً مبسوطة 🌟💙.	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-02063	تأييد بيع الارض مش وجهة نظر وتأييد بيع ارض البلد يفسد للود الف قضية بلوك للخولات والشراميط بقي واتخلصوا من عار الخيانة	1	0	1	0	0	0	0	0	0	0	0
2018-Ar-04262	معندكوش انتوا روح الدعابة خالص	1	0	1	0	0	0	0	1	1	0	0
2018-Ar-00691	بتمنى اليوفي يكون متوتر و يلعبو طول الوقت دفاع لانو مهما دافعو رح نلاقي حل اما اذا هجمو الدفاع الي عنا مصيبة و رح نلقم عطول	0	1	0	1	0	0	0	0	0	0	0
2018-Ar-03382	المتصدرون يستغرقون في نقاش شكل الدولة ونظامها واسمها ودينها والبسطاء يغرقون في هموم القوت اليومي وانعدام الأمن	1	1	1	0	0	0	0	1	1	0	0
2018-Ar-03800	الصورة بتحلى بتفاضيلها حاجات لو بس هنعملها\nنلقى الفرحة عايشة معانا ف كل مكان\nلما القلب يدق يدق يدق يدق❤#بهجه👏🎀 \n#احمد_حلمي #دنيا_سمير_غانم	0	0	0	0	1	1	1	0	0	0	1
2018-Ar-01020	افتكر انك هتجيلي بكرا علشان ادوس عليك (اصل الدنيا بتلف ) ودوري جاي 💪💪💪💪😡	1	0	0	0	0	0	0	1	0	0	0
2018-Ar-02197	الايام دي وجعاني اووي ومع ذلك لسه بضحك وبقول انا جامده اهو ومستهيفه كل احساس خوف جوايا بس الاكيد اني مش خايفه من اللي جاي بس انا #مرعوبه	0	0	0	1	0	0	0	0	1	0	0
2018-Ar-00668	ومساك بسعاده وراحة البال ربي يسعدك دووم	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-03624	غضبوا وملأوا العالم بصراخهم: #الرقة تذبح بصمت وعندما تذبح علنا وتحرق ب #الفوسفور_الأبيض هدأ بالهم والتزموا الصمت #adnan_sherif	1	0	0	0	0	0	0	0	1	0	0
2018-Ar-00544	اذا احد سوى فيا حركة وسخه ما اكرهه ولا انسى لا بس افكر في خطط انتقاميه لين انتقم وارتاح	1	1	0	0	0	0	0	1	0	0	0
2018-Ar-03336	ال 'ديجافو' بدأ يكتر معايا اليومين دول بشكل مبالغ ☹️	0	0	0	0	0	0	0	0	1	0	0
2018-Ar-03034	و انا طيب عيوني منفخه من البكاء والخوف من الأوامر الملكية مافي جبر خواطر مافي اسعاد مسلم 💔 🖤	0	0	0	0	0	0	0	0	1	0	0
2018-Ar-03117	خلك كتّوم واخفي همك بضحكة\nالله عٓطى، والله اخذ والله كريم..\n#قروب_المغرد_العماني \n#قروب_سما_عمان \n#نخبة_مغردي_عُمان	0	0	0	0	0	0	1	0	0	0	0
2018-Ar-03045	الناس الخلصوا امتحانات خلاص 📓\nمفيش دعوه حلوه ليهم في رمضان😍\n\n#حلم_الحياه🌜🌜	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-03694	@tahan82394918 خلاص عاد انا اعتذرت وانتي اقبلي اعتذاري اممممم لازم تخلي العالم تشوف ايش قلت تغريدة ومسحتها	1	1	0	0	0	0	0	0	0	0	0
2018-Ar-00263	مساء الخير أنا حزين و أريد الرحيل لم أعد في المزاج المناسب للممارسة الحياة و شكرا	0	0	0	0	0	0	0	1	1	0	0
2018-Ar-02369	@MouhamedSaber كفي تباكي ، ماذا فعلتم انتم لتحرير اهل العراق من داعش ؟ لا شي ،فشلكم و تخاذلكم مهد الطريق لإيران في المنطقه .	1	0	1	0	0	0	0	1	0	0	0
2018-Ar-00493	#عرفت_ان اذا رجعت الصغير لحجمه يرجع لك مثل الحقير 😠	1	0	1	0	0	0	0	0	1	0	0
2018-Ar-03719	انت مبتكلمنيش علي الواطس ليه ؟\nيخربيت الطعليم المجاني 😠  \n#احلي_حاجه_في_رمضان2017	1	0	0	0	1	0	0	0	0	0	0
2018-Ar-02239	@i_RRaKK مافيه ادوات لقلب النتيجه كلهم مرتجفون	1	0	0	1	0	0	0	1	1	0	0
2018-Ar-03164	من نجاح الى نجاح ياساره انت فخر لنا جميعا للاسف الاغلب مشغول #بنت_ترامب وتمجيدها مو فاضي لبنت بلده وإنجازاتها #ساره_بنت_احمد_الربيعه	1	0	0	0	1	1	1	0	0	0	0
2018-Ar-01663	@Noorkhamis2 حلوة ترى قلتها للي معاي في الجم صار ضحك وفكاهة	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-00708	مدري بس يخوف موت والله ماقدرت اكمله وصلت لنصه واحسني قامطه منه مع انه يحمس بس مدري الرسم كئيب والحوارات كئيبة :( وردود فعلهم مرعبه :(	0	0	0	1	0	0	0	0	0	0	0
2018-Ar-02855	@ajplusarabi القنوات العربية عندها فكرة غلط عن الكاميرا الخفية انو الناس بتضحك على ارهاب وتخويف الشخصيات كانو ما بكفي الواقع اللي عايشين فيه	1	0	1	0	0	0	0	0	0	0	0
2018-Ar-01280	#لا راحة تعادل راحة ⁧ #صلاة_الفجر ⁩ #رضا داخلي و انشراح صدري لا مثيل له اللهم أعنا على قيامها دوما	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-00819	لأ أنا بعد كدة حقيقي هبدا اشوف الناس اللي مش شايفاها اللي شبهنا عالأقل اللي بيتقوا الله قبل كل خطوة يخطوها ده غير العقل والاتزان ؛	0	1	0	0	0	0	1	0	1	0	0
2018-Ar-03583	واقسم بالله اني في حالة غضب شديد والسبب هروب السيسي وهو يحمل اسم مصر حتي لو كان انقلاب بس هذا الواقع المر	1	0	1	0	0	0	0	1	1	0	0
2018-Ar-02985	ما أرعب الحقد عندما يكون قاضيا جورج حداد	1	0	1	1	0	0	0	0	0	0	0
2018-Ar-02354	ضايق صدري لِي ايام والله العظيم \nغصه في الحلق مدري وش اسوي بها ..	1	0	0	0	0	0	0	1	1	0	0
2018-Ar-03313	ضحكتك حبيبي تمليني فرح طلبتك خلك مبتسم حتى لو توادعنا 💙	0	0	0	0	1	1	0	0	0	0	0
2018-Ar-01155	اجل يعني نهاية هالحلقة بتكون سعيده و نهاية المسلسل يموت واحد منهم 😔 ما كان ودي أنكد عليكم	0	0	0	0	0	0	0	0	1	0	0
2018-Ar-00253	@DanyRyad  الله يبارك لكن توري ثقافتنا ماراهيش ثقافة الخمر و القمار انا لست ضد المسلسل علبالي كاين عداوة الاخوة والميراث لكن ازعجوني بهذه	1	0	0	0	0	0	0	0	0	0	0
2018-Ar-02190	فيه صداقه تغني عن حب صدقوني #شوق	0	0	0	0	1	1	1	0	0	0	1
2018-Ar-00564	أولى به أن يأتي قبل #عيد جديد فما زال هناك #أمل	0	0	0	0	0	0	1	0	0	0	0
2018-Ar-00432	@ysyriana انستغرامك جميل بيبعث البهجة و الطمئنينة و خلى قلبي من جوا يبتسم	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-01884	مافي شعور يوجع أكثر من الشوق لميت	0	0	0	0	0	0	0	0	1	0	0
2018-Ar-04170	اقاوم فضولي بمعرفة ماهو اسم برجي خشية من برج يدعى "السرطان" بسبب اسمه الذي يفقدني السيطرة ويصيبني بالفزع والأشمئزاز	0	0	1	1	0	0	0	1	1	0	0
2018-Ar-01925	انتي كنز يجب المحافظة عليه	0	0	0	0	0	1	0	0	0	0	0
2018-Ar-04259	لك كسمك من حكام اعطوه البطولات وبكفي قرف #تسلل وااضح #احاا	1	0	1	0	0	0	0	0	0	0	0
2018-Ar-02863	الاخوان سبب رئيسي ان الناس مش عايزة تنزل بعد اللي الناس شافوا منهم من خيانة و ركوب على الثورة و تقتيل و ترهيب في الناس بعد ما أتشالوا	1	0	1	0	0	0	0	1	0	0	0
2018-Ar-00619	لمّا أشوف ندبات وجروح يدي أحزن كثير.	0	0	0	0	0	0	0	1	1	0	0
2018-Ar-03492	رغبه قويه اعرف أخبار شخص انقعطت لمدة طويله فضول لا اكثر ولا اقل 😪	0	1	0	0	0	0	0	0	1	0	0
2018-Ar-00146	@Mawteeni نذاله وخسه اذا اللي يسفكون الدم رياييل من اصل لايتجهون للافراد ليواجهو قبحهم الله الكفره	1	0	1	0	0	0	0	0	0	0	0
2018-Ar-03363	وانا ليا مين ف الدنيا دي غير سريري 🤔 #عزلة	0	0	0	0	0	0	0	1	1	0	0
2018-Ar-03881	لازال لحد الآن يعاني من مشاكل مالية وسيق وحصلت تظاهرات بسبب تأخر رواتب المعلمين لأن حكومة بغداد تأخرت في التسديد.\nمن أين سيأتون بالدعم بعده؟	1	0	0	0	0	0	0	0	0	0	0
